Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay,DateTimeUnix,_PAIR_ID,_DELTA_PAIRPRICE,_DELTA_TOTALASSETLOCKED,_DELTA_TOTALADALOCKED,_DELTA_DATETIME_SECONDS,_DELTA_DATETIME_MINUTES
SUNDAE/ADA,1.0,0.708963,78217.27,55453.19,2822.29,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,SUNDAE/ADA_1.0,0.0,0.0,0.0,900.0,15.0
cNETA/ADA,0.3,0.088425,532147.0,47055.47,8500.83,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,cNETA/ADA_0.3,-1.7000000000003124e-05,50.0,-4.4099999999962165,900.0,15.0
MELD/ADA,1.0,0.131209,302268.63,39660.57,2517.04,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,MELD/ADA_1.0,0.0,0.0,0.0,900.0,15.0
CNFT/ADA,0.3,0.010125,3710665.0,37571.52,18132.14,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,CNFT/ADA_0.3,0.0,0.0,0.0,900.0,15.0
REVU/ADA,0.3,0.112054,303757.86,34037.33,5070.16,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,REVU/ADA_0.3,0.0,0.0,0.0,900.0,15.0
DRIP/ADA,1.0,0.002736,12211117.73,33420.8,15662.81,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,DRIP/ADA_1.0,-9.99999999999699e-07,1000.0,-2.709999999999127,900.0,15.0
BDOGE/ADA,1.0,0.005446,5763067.0,31388.24,1311.33,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,BDOGE/ADA_1.0,0.0,0.0,0.0,900.0,15.0
QUID/ADA,0.3,0.018648,1603875.0,29910.56,8530.2,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,QUID/ADA_0.3,0.0,0.0,0.0,900.0,15.0
unsi…en/ADA,1.0,40.199695,736.0,29586.97,4386.64,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,unsi…en/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MONET/ADA,0.3,0.000849,33527130.3,28488.89,184.73,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,MONET/ADA_0.3,0.0,0.0,0.0,900.0,15.0
RAG/ADA,1.0,0.00073,28254709.0,20626.01,0.0,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,RAG/ADA_1.0,0.0,0.0,0.0,900.0,15.0
HOSKY/ADA,0.05,0.0,282714171289.0,20584.53,3353.51,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,HOSKY/ADA_0.05,0.0,0.0,0.0,900.0,15.0
MINt/ADA,0.05,0.111367,183580.89,20445.03,2240.41,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,MINt/ADA_0.05,0.0,0.0,0.0,900.0,15.0
XDIA…ND/ADA,1.0,28.55515,711.0,20302.71,770.98,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,XDIA…ND/ADA_1.0,0.08099800000000101,-1.0,29.11999999999898,900.0,15.0
MIN/ADA,0.05,0.33155,57324.81,19006.07,1138.06,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,MIN/ADA_0.05,0.0,0.0,0.0,900.0,15.0
GOKEY/ADA,0.3,0.016814,1125784.0,18929.01,46.57,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,GOKEY/ADA_0.3,0.0,0.0,0.0,900.0,15.0
SKULL/ADA,1.0,0.155615,114221.0,17774.54,2364.01,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,SKULL/ADA_1.0,0.0,0.0,0.0,900.0,15.0
CDX/ADA,1.0,0.442534,39401.0,17436.28,796.03,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,CDX/ADA_1.0,0.0,0.0,0.0,900.0,15.0
CARGO/ADA,0.3,0.506518,32901.42,16665.18,13841.69,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,CARGO/ADA_0.3,-0.015730000000000022,500.0,-256.40000000000146,900.0,15.0
cMETA/ADA,0.3,0.032596,476503.0,15532.1,2710.57,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,cMETA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
KIDZ/ADA,0.3,0.00045,32333084.0,14550.67,12884.16,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,KIDZ/ADA_0.3,0.0,0.0,0.0,900.0,15.0
DANA/ADA,0.3,2.188129,6587.41,14414.11,0.0,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,DANA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
MEOW/ADA,0.3,0.0,15831033813.0,12826.41,933.07,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,MEOW/ADA_0.3,0.0,0.0,0.0,900.0,15.0
Card…rm/ADA,0.3,0.109,97894.0,10670.52,58.24,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,Card…rm/ADA_0.3,0.0,0.0,0.0,900.0,15.0
WMT/ADA,1.0,0.768512,13799.15,10604.82,0.0,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,WMT/ADA_1.0,0.0,0.0,0.0,900.0,15.0
cbTHC/ADA,0.3,0.046783,201385.38,9421.57,0.0,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,cbTHC/ADA_0.3,0.0,0.0,0.0,900.0,15.0
FLANO/ADA,1.0,0.001152,8116297.0,9353.26,117.27,2022-02-16 01:15:40.467995,2022-02-16,01:15:40,75,1644984940,FLANO/ADA_1.0,0.0,0.0,0.0,900.0,15.0
SUNDAE/ADA,0.3,0.739227,25727909.88,19018775.95,696969.93,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,SUNDAE/ADA_0.3,2.8999999999945736e-05,8029.75,6674.579999998212,900.0,15.0
LQ/ADA,0.3,104.679162,153129.99,16029519.8,1280729.92,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,LQ/ADA_0.3,0.00033400000000938235,3.779999999998836,447.4900000002235,900.0,15.0
WMT/ADA,0.3,0.815576,14326516.56,11684373.77,831826.09,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,WMT/ADA_0.3,0.00015699999999996272,-444.5499999988824,1886.1699999999255,900.0,15.0
MELD/ADA,0.3,0.133639,11087698.08,1481753.61,434821.61,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,MELD/ADA_0.3,-0.0024160000000000015,100569.75999999978,-13101.629999999888,900.0,15.0
XRAY/ADA,0.3,0.164579,6563234.0,1080172.94,27401.14,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,XRAY/ADA_0.3,-4.999999999999449e-05,1000.0,-164.11000000010245,900.0,15.0
PAVIA/ADA,0.3,0.08429,12303878.0,1037099.3,682724.33,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,PAVIA/ADA_0.3,0.00031699999999999784,486443.0,44748.369999999995,900.0,15.0
ADAX/ADA,0.3,0.350468,2476725.0,868013.68,57682.76,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,ADAX/ADA_0.3,8.099999999999774e-05,-284.0,100.0,900.0,15.0
AADA/ADA,0.3,2.014619,383038.25,771676.31,138971.47,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,AADA/ADA_0.3,0.011255000000000237,-1459.1199999999953,1388.0900000000838,900.0,15.0
VYFI/ADA,0.3,1.630716,328943.56,536413.62,53810.03,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,VYFI/ADA_0.3,0.0,0.0,0.0,900.0,15.0
MILK/ADA,0.3,6.75354,49565.0,334739.24,124448.0,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,MILK/ADA_0.3,0.0,0.0,0.0,900.0,15.0
MINt/ADA,0.3,0.111135,1768363.0,196528.75,53321.67,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,MINt/ADA_0.3,0.0,0.0,0.0,900.0,15.0
CLAP/ADA,0.3,0.033909,5720424.38,193977.49,11183.68,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,CLAP/ADA_0.3,0.0,0.0,0.0,900.0,15.0
DANA/ADA,0.05,2.287354,68363.93,156372.53,111283.78,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,DANA/ADA_0.05,0.0,0.0,0.0,900.0,15.0
CHRLZ/ADA,0.3,0.0,6833883678251.0,154490.8,1104.68,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,CHRLZ/ADA_0.3,0.0,0.0,0.0,900.0,15.0
WMT/ADA,0.05,0.812871,176399.35,143390.03,0.0,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,WMT/ADA_0.05,0.0,0.0,0.0,900.0,15.0
RAVE/ADA,1.0,0.005376,21687401.0,116607.96,8010.81,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,RAVE/ADA_1.0,-5.10000000000007e-05,101182.0,-541.1199999999953,900.0,15.0
ASHIB/ADA,1.0,3.1e-05,3385387227.56,107232.74,6434.34,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,ASHIB/ADA_1.0,-2.000000000000001e-06,97880125.73000002,-3159.3899999999994,900.0,15.0
BISON/ADA,0.3,0.0,96844267657987.0,96377.89,2540.48,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,BISON/ADA_0.3,0.0,0.0,0.0,900.0,15.0
FIRE/ADA,0.3,0.032442,2733452.0,88679.45,11125.89,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,FIRE/ADA_0.3,0.0,0.0,0.0,900.0,15.0
MIN/ADA,0.3,0.339003,221346.51,75037.22,86198.63,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,MIN/ADA_0.3,0.0,0.0,0.0,900.0,15.0
SUNDAE/ADA,0.05,0.688636,103558.35,71314.07,1486.74,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,SUNDAE/ADA_0.05,0.0,0.0,0.0,900.0,15.0
HOSKY/ADA,0.3,0.0,986415020096.0,68438.9,47549.51,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,HOSKY/ADA_0.3,0.0,4000000000.0,-277.820000000007,900.0,15.0
FLICK/ADA,0.3,0.00625,8973292.0,56088.54,2884.12,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,FLICK/ADA_0.3,0.0,0.0,0.0,900.0,15.0
SUNDAE/ADA,1.0,0.708963,78217.27,55453.19,2822.29,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,SUNDAE/ADA_1.0,0.0,0.0,0.0,900.0,15.0
cNETA/ADA,0.3,0.087919,533678.0,46920.89,8635.42,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,cNETA/ADA_0.3,-0.0005060000000000064,1531.0,-134.58000000000175,900.0,15.0
MELD/ADA,1.0,0.131209,302268.63,39660.57,2517.04,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,MELD/ADA_1.0,0.0,0.0,0.0,900.0,15.0
CNFT/ADA,0.3,0.010071,3720597.0,37471.53,18232.14,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,CNFT/ADA_0.3,-5.400000000000023e-05,9932.0,-99.98999999999796,900.0,15.0
REVU/ADA,0.3,0.112054,303757.86,34037.33,5070.16,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,REVU/ADA_0.3,0.0,0.0,0.0,900.0,15.0
DRIP/ADA,1.0,0.002733,12228117.73,33423.77,15684.47,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,DRIP/ADA_1.0,-2.9999999999999645e-06,17000.0,2.969999999993888,900.0,15.0
BDOGE/ADA,1.0,0.005429,5772067.0,31339.79,1359.78,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,BDOGE/ADA_1.0,-1.700000000000052e-05,9000.0,-48.45000000000073,900.0,15.0
QUID/ADA,0.3,0.018648,1603875.0,29910.56,8530.2,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,QUID/ADA_0.3,0.0,0.0,0.0,900.0,15.0
unsi…en/ADA,1.0,40.199695,736.0,29586.97,4386.64,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,unsi…en/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MONET/ADA,0.3,0.000849,33527130.3,28488.89,184.73,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,MONET/ADA_0.3,0.0,0.0,0.0,900.0,15.0
HOSKY/ADA,0.05,0.0,283677249653.0,20654.65,3353.51,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,HOSKY/ADA_0.05,0.0,963078364.0,70.12000000000262,900.0,15.0
RAG/ADA,1.0,0.00073,28254709.0,20626.01,0.0,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,RAG/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MINt/ADA,0.05,0.111367,183580.89,20445.03,2240.41,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,MINt/ADA_0.05,0.0,0.0,0.0,900.0,15.0
XDIA…ND/ADA,1.0,28.55515,711.0,20302.71,770.98,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,XDIA…ND/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MIN/ADA,0.05,0.33155,57324.81,19006.07,1138.06,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,MIN/ADA_0.05,0.0,0.0,0.0,900.0,15.0
GOKEY/ADA,0.3,0.016814,1125784.0,18929.01,46.57,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,GOKEY/ADA_0.3,0.0,0.0,0.0,900.0,15.0
SKULL/ADA,1.0,0.155615,114221.0,17774.54,2364.01,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,SKULL/ADA_1.0,0.0,0.0,0.0,900.0,15.0
CDX/ADA,1.0,0.442534,39401.0,17436.28,796.03,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,CDX/ADA_1.0,0.0,0.0,0.0,900.0,15.0
cMETA/ADA,0.3,0.032596,476503.0,15532.1,2710.57,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,cMETA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
KIDZ/ADA,0.3,0.00045,32333084.0,14550.67,12884.16,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,KIDZ/ADA_0.3,0.0,0.0,0.0,900.0,15.0
DANA/ADA,0.3,2.188129,6587.41,14414.11,0.0,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,DANA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
MEOW/ADA,0.3,0.0,15831033813.0,12826.41,933.07,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,MEOW/ADA_0.3,0.0,0.0,0.0,900.0,15.0
Card…rm/ADA,0.3,0.109,97894.0,10670.52,58.24,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,Card…rm/ADA_0.3,0.0,0.0,0.0,900.0,15.0
WMT/ADA,1.0,0.768512,13799.15,10604.82,0.0,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,WMT/ADA_1.0,0.0,0.0,0.0,900.0,15.0
cbTHC/ADA,0.3,0.046783,201385.38,9421.57,0.0,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,cbTHC/ADA_0.3,0.0,0.0,0.0,900.0,15.0
FLANO/ADA,1.0,0.001152,8116297.0,9353.26,117.27,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,FLANO/ADA_1.0,0.0,0.0,0.0,900.0,15.0
LQ/ADA,1.0,100.801593,87.9,8860.54,0.0,2022-02-16 01:30:40.646293,2022-02-16,01:30:40,90,1644985840,LQ/ADA_1.0,0.0,0.0,0.0,4499.0,74.98333333333333
SUNDAE/ADA,0.3,0.741226,25695416.34,19046133.59,722791.93,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,SUNDAE/ADA_0.3,0.001999000000000084,-32493.539999999106,27357.640000000596,896.0,14.933333333333334
LQ/ADA,0.3,104.692603,153122.32,16030774.9,1282182.39,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,LQ/ADA_0.3,0.013441000000000258,-7.669999999983702,1255.0999999996275,896.0,14.933333333333334
WMT/ADA,0.3,0.81559,14332460.71,11689421.46,831926.39,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,WMT/ADA_0.3,1.4000000000069512e-05,5944.1500000003725,5047.690000001341,896.0,14.933333333333334
MELD/ADA,0.3,0.133657,11090950.42,1482387.94,434921.91,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,MELD/ADA_0.3,1.7999999999990246e-05,3252.339999999851,634.3299999998417,896.0,14.933333333333334
XRAY/ADA,0.3,0.164541,6563994.0,1080048.52,27591.51,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,XRAY/ADA_0.3,-3.800000000001025e-05,760.0,-124.4199999999255,896.0,14.933333333333334
PAVIA/ADA,0.3,0.083938,12329862.0,1034951.87,695373.4,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,PAVIA/ADA_0.3,-0.0003520000000000051,25984.0,-2147.430000000051,896.0,14.933333333333334
ADAX/ADA,0.3,0.350383,2477025.0,867908.87,57787.58,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,ADAX/ADA_0.3,-8.500000000000174e-05,300.0,-104.81000000005588,896.0,14.933333333333334
AADA/ADA,0.3,2.013191,383562.78,772185.39,145448.81,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,AADA/ADA_0.3,-0.0014280000000002069,524.5300000000279,509.0799999999581,896.0,14.933333333333334
VYFI/ADA,0.3,1.630716,328943.56,536413.62,53810.03,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,VYFI/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
MILK/ADA,0.3,6.75354,49565.0,334739.24,124448.0,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,MILK/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
MINt/ADA,0.3,0.111135,1768363.0,196528.75,53321.67,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,MINt/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
CLAP/ADA,0.3,0.033918,5719667.64,194003.23,11209.5,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,CLAP/ADA_0.3,8.999999999995123e-06,-756.7400000002235,25.74000000001979,896.0,14.933333333333334
CHRLZ/ADA,0.3,0.0,6833883678251.0,154490.8,1104.68,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,CHRLZ/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
DANA/ADA,0.05,2.21663,69446.25,153936.7,113769.39,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,DANA/ADA_0.05,-0.07072400000000023,1082.320000000007,-2435.829999999987,896.0,14.933333333333334
WMT/ADA,0.05,0.812871,177011.3,143887.46,0.0,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,WMT/ADA_0.05,0.0,611.9499999999825,497.429999999993,896.0,14.933333333333334
RAVE/ADA,1.0,0.005376,21687401.0,116607.96,8010.81,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,RAVE/ADA_1.0,0.0,0.0,0.0,896.0,14.933333333333334
ASHIB/ADA,1.0,3.1e-05,3385387227.56,107232.74,6434.34,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,ASHIB/ADA_1.0,0.0,0.0,0.0,896.0,14.933333333333334
BISON/ADA,0.3,0.0,96844267657987.0,96377.89,2540.48,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,BISON/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
FIRE/ADA,0.3,0.032442,2733452.0,88679.45,11125.89,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,FIRE/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
MIN/ADA,0.3,0.338638,221465.8,74996.92,86238.92,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,MIN/ADA_0.3,-0.0003650000000000042,119.28999999997905,-40.30000000000291,896.0,14.933333333333334
SUNDAE/ADA,0.05,0.688636,103681.92,71399.16,1486.74,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,SUNDAE/ADA_0.05,0.0,123.56999999999243,85.08999999999651,896.0,14.933333333333334
HOSKY/ADA,0.3,0.0,985406873674.0,68509.13,47619.94,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,HOSKY/ADA_0.3,0.0,-1008146422.0,70.23000000001048,896.0,14.933333333333334
FLICK/ADA,0.3,0.00625,8973292.0,56088.54,2884.12,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,FLICK/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
SUNDAE/ADA,1.0,0.708963,78217.27,55453.19,2822.29,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,SUNDAE/ADA_1.0,0.0,0.0,0.0,896.0,14.933333333333334
cNETA/ADA,0.3,0.087919,533678.0,46920.89,8635.42,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,cNETA/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
MELD/ADA,1.0,0.131209,302268.63,39660.57,2517.04,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,MELD/ADA_1.0,0.0,0.0,0.0,896.0,14.933333333333334
CNFT/ADA,0.3,0.010077,3719509.0,37482.53,18243.17,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,CNFT/ADA_0.3,5.999999999999062e-06,-1088.0,11.0,896.0,14.933333333333334
REVU/ADA,0.3,0.112054,303757.86,34037.33,5070.16,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,REVU/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
DRIP/ADA,1.0,0.00273,12236117.73,33413.01,15700.7,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,DRIP/ADA_1.0,-3.000000000000398e-06,8000.0,-10.759999999994761,896.0,14.933333333333334
BDOGE/ADA,1.0,0.005429,5772067.0,31339.79,1359.78,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,BDOGE/ADA_1.0,0.0,0.0,0.0,896.0,14.933333333333334
QUID/ADA,0.3,0.018648,1603875.0,29910.56,8530.2,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,QUID/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
unsi…en/ADA,1.0,40.199695,736.0,29586.97,4386.64,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,unsi…en/ADA_1.0,0.0,0.0,0.0,896.0,14.933333333333334
MONET/ADA,0.3,0.000849,33527130.3,28488.89,184.73,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,MONET/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
HOSKY/ADA,0.05,0.0,283677249653.0,20654.65,3353.51,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,HOSKY/ADA_0.05,0.0,0.0,0.0,896.0,14.933333333333334
RAG/ADA,1.0,0.00073,28254709.0,20626.01,0.0,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,RAG/ADA_1.0,0.0,0.0,0.0,896.0,14.933333333333334
MINt/ADA,0.05,0.111367,183580.89,20445.03,2240.41,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,MINt/ADA_0.05,0.0,0.0,0.0,896.0,14.933333333333334
XDIA…ND/ADA,1.0,28.55515,711.0,20302.71,770.98,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,XDIA…ND/ADA_1.0,0.0,0.0,0.0,896.0,14.933333333333334
MIN/ADA,0.05,0.33155,57324.81,19006.07,1138.06,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,MIN/ADA_0.05,0.0,0.0,0.0,896.0,14.933333333333334
GOKEY/ADA,0.3,0.016814,1125784.0,18929.01,46.57,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,GOKEY/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
SKULL/ADA,1.0,0.155615,114221.0,17774.54,2364.01,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,SKULL/ADA_1.0,0.0,0.0,0.0,896.0,14.933333333333334
CDX/ADA,1.0,0.442534,39401.0,17436.28,796.03,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,CDX/ADA_1.0,0.0,0.0,0.0,896.0,14.933333333333334
cMETA/ADA,0.3,0.032596,476503.0,15532.1,2710.57,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,cMETA/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
KIDZ/ADA,0.3,0.00045,32333084.0,14550.67,12884.16,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,KIDZ/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
CARGO/ADA,0.3,0.382801,37854.06,14490.59,16064.54,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,CARGO/ADA_0.3,-0.12371700000000002,4952.639999999999,-2174.59,1796.0,29.933333333333334
DANA/ADA,0.3,2.188129,6587.41,14414.11,0.0,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,DANA/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
MEOW/ADA,0.3,0.0,15831033813.0,12826.41,933.07,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,MEOW/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
Card…rm/ADA,0.3,0.109,97894.0,10670.52,58.24,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,Card…rm/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
WMT/ADA,1.0,0.768512,13799.15,10604.82,0.0,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,WMT/ADA_1.0,0.0,0.0,0.0,896.0,14.933333333333334
cbTHC/ADA,0.3,0.046783,201385.38,9421.57,0.0,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,cbTHC/ADA_0.3,0.0,0.0,0.0,896.0,14.933333333333334
FLANO/ADA,1.0,0.001152,8116297.0,9353.26,117.27,2022-02-16 01:45:36.851935,2022-02-16,01:45:36,105,1644986736,FLANO/ADA_1.0,0.0,0.0,0.0,896.0,14.933333333333334
SUNDAE/ADA,0.3,0.741305,25695640.68,19048326.56,724402.91,2022-02-16 02:00:41.456939,2022-02-16,02:00:41,120,1644987641,SUNDAE/ADA_0.3,7.899999999994023e-05,224.339999999851,2192.969999998808,904.0,15.066666666666666
